state_name,district_name,block_tehsil_name,village_name,s_no_of_scheme,ref_scheme_type_surface_flow_name,ref_scheme_type_surface_lift_name,ref_scheme_owner_name,total_owners_holding,ref_scheme_owner_social_status_name,gender_name,commissioning_period_display,scheme_construction_cost,scheme_machinery_cost,scheme_maintainence_cost,finance_source_name,finance_source_name2,construction_subsidy,machinery_subsidy,scheme_status_name,not_in_use_years,scheme_status_reason_temporarily_name,scheme_status_reason_permanently_name,water_distribution_method_name,lifting_device_type_name,lifting_device_enrgy_source_name,horse_power_of_lifting_device,pump_operating_days_kharif_season,pump_operating_days_rabi_season,pump_operating_days_perennial_season,pump_operating_days_other_season,avg_pumping_per_day_kharif_season,avg_pumping_per_day_rabi_season,avg_pumping_per_day_perennial_season,avg_pumping_per_day_other_season,ref_selection_id_located_in_major_medium_scheme_name,command_area_name,ref_reason_command_area_name,ref_scheme_recharge_of_ground_water_name,culturable_command_area,ipc_kharif_season,ipc_rabi_season,ipc_perennial_season,ipc_other_season,ipc_total,ipu_kharif_season,ipu_rabi_season,ipu_perennial_season,ipu_other_season,ipu_total,ref_selection_id_under_utilisation_name,ref_reason_for_under_utilisation_name,scheme_designed_storage,ref_filled_up_storage_name,ref_filled_up_storage_space_name,villages_covered,s_no_scheme_within_village_in_water_body,total_no_of_schemes_in_village_above_water_body
UTTARAKHAND,PITHORGARH,MUNAKOT,SALLA,1,NA,Others,Panchayat Owned,NA,NA,NA,Up to 2013-2014,90850,0,0,NA,NA,90850,0,Temporarily Not in use,2,Any other reason,NA,Open Water Channel (lined / Pucca), Manual/animal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,1.58,0.8,0.7,0,0.08,1.58,0,0,0,0,0,NA,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,BAGESHWAR,KAPKOT,NAUKARI,1,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,0,0,NA,NA,0,0,Permanently Not in use,4,NA,Due to other reasons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,20
UTTARAKHAND,PITHORGARH,MUNAKOT,SALLA,2,NA,Others,Panchayat Owned,NA,NA,NA,Up to 2013-2014,121400,0,0,NA,NA,121400,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha), Manual/animal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,2.7,1.8,0.8,0,0.1,2.7,0,0,0,0,0,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,CHAMPAWAT,PATI,Ramak,7,NA,On-Stream,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,200000,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Others,Others,10,40,35,0,0,5,4,NA,NA,Yes,NA,NA,No,11,9,8,0,0,17,8,6,0,0,14,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,CHAMPAWAT,PATI,Pardhayani,3,NA,On-Stream,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,200000,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Others,Others,10,45,40,0,0,7,5,NA,NA,Yes,NA,NA,No,10,8,7,0,0,15,8,7,0,0,15,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,BAGESHWAR,KAPKOT,BAGHAR,25,NA,On-River,Others,NA,NA,NA,Up to 2013-2014,200000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Others,Others,10,150,120,100,80,10,8,6,4,Yes,NA,NA,No,5,2,2,1,1,6,1.5,1.5,1,0.5,4.5,Yes,Breakdown of channels,NA,NA,NA,2,25,26
UTTARAKHAND,BAGESHWAR,KAPKOT,BAGHAR,26,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Others,Others,10,150,120,100,80,10,8,6,5,Yes,NA,NA,No,5,2,2,1,1,6,1.5,1.5,1,0.5,4.5,Yes,Breakdown of channels,NA,NA,NA,2,26,26
UTTARAKHAND,BAGESHWAR,KAPKOT,BARET,2,NA,On-River,Others,NA,NA,NA,Up to 2013-2014,200000,0,0,NA,NA,0,0,Permanently Not in use,4,NA,Due to other reasons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,21
UTTARAKHAND,CHAMPAWAT,PATI,Holi Piplati,6,NA,On-Stream,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,200000,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Others,Others,10,45,40,0,0,6,5,NA,NA,Yes,NA,NA,No,14,10.8,7.2,0,0,18,9.3,6.1,0,0,15.4,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,CHAMPAWAT,PATI,Jhudaili,6,NA,On-Stream,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,200000,0,NA,NA,0,0,Permanently Not in use,5,NA,Destroyed beyond repair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,11,9,8,0,0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,CHAMPAWAT,PATI,Bayal Bunga,3,NA,On-Stream,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,200000,0,NA,NA,0,0,Temporarily Not in use,2,Mechanical break down,NA,Open Water Channel (lined / Pucca),Others,Others,10,0,0,0,0,NA,NA,NA,NA,Yes,NA,NA,No,9,8,7,0,0,15,0,0,0,0,0,NA,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,CHAMPAWAT,PATI,Gadura,6,NA,On-Stream,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,200000,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Others,Others,10,45,40,0,0,5,5,NA,NA,Yes,NA,NA,No,9,8,7,0,0,15,8,6,0,0,14,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,CHAMPAWAT,PATI,Machhiyar,9,NA,On-Stream,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,200000,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Others,Others,10,16,45,0,0,6,5,NA,NA,Yes,NA,NA,No,13,11,8,0,0,19,9,6,0,0,15,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,BAGESHWAR,KAPKOT,CHACHAI,1,NA,Others,Govt. Owned,NA,NA,NA,Up to 2013-2014,32000,0,0,NA,NA,0,0,Permanently Not in use,5,NA,Due to other reasons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,10
UTTARAKHAND,CHAMPAWAT,PATI,Varshi,6,NA,On-Stream,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,200000,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Others,Others,10,45,40,0,0,6,5,NA,NA,Yes,NA,NA,No,12,8,7,0,0,15,8,6,0,0,14,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,BAGESHWAR,KAPKOT,CHUCHAR,1,NA,Others,Others,NA,NA,NA,Up to 2013-2014,25000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Others,Others,10,150,120,100,80,10,8,7,5,Yes,NA,NA,No,3,3,3,0,1,7,3,3,0,0.9,6.9,Yes,Breakdown of channels,NA,NA,NA,2,1,4
UTTARAKHAND,BAGESHWAR,KAPKOT,KALANDIKOR,1,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Others,Others,10,120,100,18,75,10,8,6,5,Yes,NA,NA,No,3,3,3,0,2,8,3,3,0,1.9,7.9,Yes,Any other reason,NA,NA,NA,1,1,6
UTTARAKHAND,CHAMPAWAT,PATI,Kharhi,6,NA,On-Stream,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,200000,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Others,Others,10,45,40,0,0,6,5,NA,NA,Yes,NA,NA,No,12,10,9,0,0,19,8,7,0,0,15,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,BAGESHWAR,KAPKOT,CHIRABAGAR,1,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Others,Others,10,150,120,100,90,10,8,6,5,Yes,NA,NA,No,3,3,3,0,1,7,3,3,0,0.9,6.9,Yes,Breakdown of channels,NA,NA,NA,2,1,5
UTTARAKHAND,BAGESHWAR,KAPKOT,HARKOT,1,NA,Others,Govt. Owned,NA,NA,NA,Up to 2013-2014,30000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Others,Others,10,150,120,100,90,10,8,6,5,Yes,NA,NA,No,2,2,2,0,2,6,2,2,0,1.9,5.9,Yes,Breakdown of channels,NA,NA,NA,1,1,5
UTTARAKHAND,BAGESHWAR,KAPKOT,RAITHAL,1,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,150000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Others,Others,4.2,100,80,70,60,10,8,6,5,Yes,NA,NA,No,5,2,2,1,1,6,1.5,1.5,1,0.5,4.5,Yes,Breakdown of channels,NA,NA,NA,2,1,9
UTTARAKHAND,BAGESHWAR,KAPKOT,RAITHAL,2,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Submersible pump,Others,4,100,80,70,65,10,8,7,5,Yes,NA,NA,No,5,2,2,1,1,6,1.5,1.5,1,0.5,4.5,Yes,Breakdown of channels,NA,NA,NA,1,2,9
UTTARAKHAND,BAGESHWAR,BAGESHWAR,KHOLSEER,3,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,23000,0,0,NA,NA,0,0,Permanently Not in use,2,NA,Due to other reasons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,17
UTTARAKHAND,BAGESHWAR,BAGESHWAR,BHERU,1,NA,Others,Govt. Owned,NA,NA,NA,Up to 2013-2014,150000,0,0,NA,NA,0,0,Permanently Not in use,2,NA,Due to other reasons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
UTTARAKHAND,BAGESHWAR,BAGESHWAR,KARALAGAUN,2,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,120000,0,0,NA,NA,0,0,Permanently Not in use,2,NA,Due to other reasons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,8
UTTARAKHAND,NANITAL,BETALGHAT,VISHGULI,1,NA,On-River,Panchayat Owned,NA,NA,NA,Up to 2013-2014,115000,35000,10000,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Submersible pump,Electric,10,60,60,60,60,6,6,6,6,Yes,NA,NA,No,11.8,7,7,0,4.3,18.3,6,6,0,2.65,14.65,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,BAGESHWAR,KAPKOT,NAUKARI,2,NA,Others,Govt. Owned,NA,NA,NA,Up to 2013-2014,180000,0,0,NA,NA,0,0,Permanently Not in use,4,NA,Due to other reasons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,20
UTTARAKHAND,BAGESHWAR,KAPKOT,NAUKARI,3,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,150000,0,0,NA,NA,0,0,Permanently Not in use,4,NA,Due to other reasons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,20
UTTARAKHAND,NANITAL,BETALGHAT,SIRODI,11,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,200000,100000,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Others,Others,7.5,60,60,60,60,6,6,6,6,Yes,NA,NA,No,12,7,7,0,4.6,18.6,5.5,5.5,0,3.88,14.88,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,BAGESHWAR,KAPKOT,BARET,1,NA,Others,Govt. Owned,NA,NA,NA,Up to 2013-2014,156000,0,0,NA,NA,0,0,Permanently Not in use,4,NA,Due to other reasons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,21
UTTARAKHAND,NANITAL,BETALGHAT,JOSHIKHOLA,3,NA,On-River,Govt. Owned,NA,NA,NA,During 2016-2017,200000,145000,20000,NA,NA,115000,75000,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Submersible pump,Electric,7.5,60,60,60,60,7,7,7,7,Yes,NA,NA,No,25,15,15,0,8.75,38.75,13,13,0,5,31,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,NANITAL,BETALGHAT,JOSHIKHOLA,5,NA,On-River,Govt. Owned,NA,NA,NA,During 2016-2017,200000,145000,20000,NA,NA,118000,78000,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Submersible pump,Electric,7.5,60,60,60,60,7,7,7,7,Yes,NA,NA,No,25,16,16,0,6.75,38.75,13,13,0,5,31,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,NANITAL,BETALGHAT,MALLA NIGLAT,4,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,190000,20000,NA,NA,30000,165000,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Others,Others,1.5,30,30,30,30,8,8,8,8,Yes,NA,NA,No,6.8,4,4,0,2.55,10.55,3.5,3.5,0,1.45,8.45,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,NANITAL,BETALGHAT,LOHALI,2,NA,On-River,Govt. Owned,NA,NA,NA,During 2014-2015,200000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Submersible pump,Electric,10,60,60,60,60,8,8,8,8,Yes,NA,NA,No,18,11,11,0,5.9,27.9,9,9,0,4.3,22.3,No,NA,NA,NA,NA,3,NA,NA
UTTARAKHAND,NANITAL,BETALGHAT,MALLA NIGLAT,5,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,200000,20000,NA,NA,40000,200000,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Others,Others,3,28,28,28,28,8,8,8,8,Yes,NA,NA,No,12.8,6.5,6.5,0,6.84,19.84,6,6,0,3.87,15.87,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,NANITAL,BETALGHAT,NAINI CHECK,1,NA,On-River,Govt. Owned,NA,NA,NA,During 2014-2015,200000,135000,20000,NA,NA,125000,85000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Electric,10,30,30,30,30,4,4,4,4,Yes,NA,NA,No,20,12.5,12.5,0,6,31,10,10,0,4.8,24.8,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,PAURI,EKESWAR,MAIT,1,NA,On-River,Panchayat Owned,NA,NA,NA,Up to 2013-2014,200000,0,0,NA,NA,0,0,Temporarily Not in use,2,Breakdown of channels,NA,Open Water Channel (lined / Pucca),Others,Others,1,0,0,0,0,NA,NA,NA,NA,Yes,NA,NA,No,7,4,3,0,0,7,4,3,0,0,7,NA,NA,NA,NA,NA,1,0,0
UTTARAKHAND,NANITAL,BETALGHAT,MALLA WARDHO,8,NA,On-River,Govt. Owned,NA,NA,NA,During 2014-2015,200000,180000,20000,NA,NA,80000,50000,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Submersible pump,Electric,10,70,70,70,70,7,7,7,7,Yes,NA,NA,No,72,45,45,0,21.6,111.6,35,35,0,19.28,89.28,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,BAGESHWAR,GARUR,BARET,1,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Others,Others,4,100,80,70,60,10,8,6,4,Yes,NA,NA,No,1,0.5,0.4,0.1,0.1,1.1,0.5,0.4,0.1,0.1,1.1,Yes,Breakdown of channels,NA,NA,NA,10,1,4
UTTARAKHAND,BAGESHWAR,GARUR,CHAMOLI,1,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Submersible pump,Others,4,100,80,70,60,10,8,6,4,Yes,NA,NA,No,2.5,2,1.5,0.5,0.5,4.5,2,1.5,0.5,0.5,4.5,Yes,Breakdown of channels,NA,NA,NA,2,1,2
UTTARAKHAND,BAGESHWAR,GARUR,GHETI,1,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Submersible pump,Others,4,100,80,70,60,10,8,6,5,Yes,NA,NA,No,5,2,2,1,1,6,1.5,1.5,1,0.5,4.5,Yes,Breakdown of channels,NA,NA,NA,2,1,12
UTTARAKHAND,BAGESHWAR,GARUR,GHETI,2,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,150000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Submersible pump,Others,4,100,80,70,60,10,8,6,5,Yes,NA,NA,No,2,0.8,0.7,0.5,0.5,2.5,0.8,0.7,0.5,0.5,2.5,Yes,Breakdown of channels,NA,NA,NA,2,2,12
UTTARAKHAND,NANITAL,RAMGARH,SANKUTOLI,1,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,185000,0,NA,NA,0,0,Temporarily Not in use,2,Less discharge of water,NA,Surface pipe,Others,Others,0.5,100,40,20,10,4,2,3,2,Yes,NA,NA,No,18,10,8,5,5,28,6,6,4,5,21,NA,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,NANITAL,RAMGARH,BHITALGAON,1,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,185000,0,NA,NA,0,0,Temporarily Not in use,2,Less discharge of water,NA,Under ground pipe,Others,Others,0.5,100,80,20,10,4,3,2,2,Yes,NA,NA,No,12,6,4,4,5,19,6,4,2,3,15,NA,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,BAGESHWAR,GARUR,KULAUN,2,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,150000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Submersible pump,Others,4,100,80,70,60,10,8,7,6,Yes,NA,NA,No,3,2,2,1,1,6,2,2,1,0.9,5.9,Yes,Breakdown of channels,NA,NA,NA,1,2,11
UTTARAKHAND,BAGESHWAR,GARUR,PINGLON,2,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Submersible pump,Others,4,100,80,70,60,10,8,7,6,Yes,NA,NA,No,2,0.8,0.7,0.5,0.5,2.5,0.8,0.7,0.5,0.4,2.4,Yes,Breakdown of channels,NA,NA,NA,2,2,2
UTTARAKHAND,BAGESHWAR,GARUR,SANU,1,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Submersible pump,Others,4,100,80,60,50,10,8,6,5,Yes,NA,NA,No,3,2,2,1,1,6,2,2,1,0.9,5.9,Yes,Breakdown of channels,NA,NA,NA,2,1,2
UTTARAKHAND,NANITAL,RAMGARH,GALLA,1,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,3800000,19900,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Others,Others,0.5,100,60,40,200,4,3,1,1,Yes,NA,NA,No,12,8,4,2,4.5,18.5,4,4,2,4.5,14.5,No,NA,NA,NA,NA,1,0,0
UTTARAKHAND,NANITAL,RAMGARH,PATHARI,1,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,150000,0,NA,NA,0,0,Temporarily Not in use,2,Breakdown of channels,NA,Surface pipe,Others,Others,0.5,100,80,40,20,5,4,3,1,Yes,NA,NA,No,12,8,5,2,4,19,8,5,2,0,15,NA,NA,NA,NA,NA,1,0,0
UTTARAKHAND,NANITAL,RAMGARH,BARIBANJ,1,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,170000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Others,Others,0.5,100,40,20,60,6,4,2,1,Yes,NA,NA,No,8,4,4,0.5,4,12.5,2,2,0.25,2,6.25,No,NA,NA,NA,NA,1,0,0
UTTARAKHAND,NANITAL,RAMGARH,TIKURI,1,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,100000,0,NA,NA,0,0,Temporarily Not in use,2,Breakdown of channels,NA,Surface pipe,Others,Others,0.5,40,45,20,15,6,6,2,2,Yes,NA,NA,No,12,8,6,4,0,18,8,6,4,0,18,NA,NA,NA,NA,NA,1,0,0
UTTARAKHAND,NANITAL,RAMGARH,GAUNA,2,NA,On-River,Govt. Owned,NA,NA,NA,During 2017-2018,200000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,100,60,40,80,6,6,6,2,Yes,NA,NA,No,20,15,10,5,0,30,15,10,5,0,30,No,NA,NA,NA,NA,1,0,0
UTTARAKHAND,NANITAL,RAMGARH,JAURASI,1,NA,On-River,Govt. Owned,NA,NA,NA,During 2014-2015,200000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,120,100,60,80,6,6,6,2,Yes,NA,NA,No,30,20,15,10,0,45,20,15,10,0,45,No,NA,NA,NA,NA,1,0,0
UTTARAKHAND,NANITAL,RAMGARH,HALI,12,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,180000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Others,Others,0.5,40,26,14,12,10,6,4,2,Yes,NA,NA,No,6,5,5,0,2,12,5,5,0,1,11,No,NA,NA,NA,NA,2,NA,NA
UTTARAKHAND,NANITAL,RAMGARH,HALI,15,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,198500,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Others,Others,0.5,90,60,40,12,8,6,7,5,Yes,NA,NA,No,6,4,3,0,2,9,4,3,0,2,9,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,NANITAL,RAMGARH,HALI,13,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,190000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Others,Others,0.5,90,60,30,25,10,8,1,1,Yes,NA,NA,No,10,8,6,0,4,18,8,6,0,4,18,No,NA,NA,NA,NA,2,NA,NA
UTTARAKHAND,NANITAL,RAMGARH,BUSGAON,7,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,198000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Others,Wind-Mills,0.5,10,80,40,20,4,3,4,1,Yes,NA,NA,No,12,6,6,4,6,22,6,6,4,6,22,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,PITHORGARH,MUNAKOT,BHETA DHANIK,1,NA,On-Stream,Govt. Owned,NA,NA,NA,Up to 2013-2014,550000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Other,Others,Others,4,45,30,0,20,10,8,1,5,Yes,NA,NA,No,4,2.8,0.8,0,0.4,4,2.6,0.8,0,0.4,3.8,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,PITHORGARH,MUNAKOT,GARGAON,3,NA,On-drain/canal,Panchayat Owned,NA,NA,NA,Up to 2013-2014,120000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Others,Others,4,40,30,0,20,10,8,1,5,Yes,NA,NA,No,8,5,2,0,1,8,4.8,2,0,1,7.8,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,PITHORGARH,KANALICHINA,BICHHUL,4,NA,On-drain/canal,Panchayat Owned,NA,NA,NA,Up to 2013-2014,300000,100000,0,NA,NA,0,0,Permanently Not in use,5,NA,Due to other reasons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,6,3,3,0,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,PAURI,EKESWAR,SANGLA KOTI,4,NA,On-River,Panchayat Owned,NA,NA,NA,Up to 2013-2014,200000,100000,0,NA,NA,0,0,Permanently Not in use,2,NA,Due to other reasons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,4,2,2,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
UTTARAKHAND,ALMORA,DWARAHAT,KULSEBI,6,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,0,0,0,NA,NA,0,0,Permanently Not in use,5,NA,Dried up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,12,7,7,0,1.5,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,ALMORA,DWARAHAT,BHIDAR KOTE,12,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,0,0,0,NA,NA,0,0,Permanently Not in use,5,NA,Dried up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,12,10,6,0,1.5,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,RUDARPRAYAG,AUGUSTYAMUNI,CHOPRA,1,NA,On-Stream,Panchayat Owned,NA,NA,NA,During 2017-2018,50000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Others,Others,1,1,1,1,1,1,1,1,1,Yes,NA,NA,No,0.8,0.4,0.4,0,0,0.8,0.4,0.4,0,0,0.8,No,NA,NA,NA,NA,1,NA,NA
